term_a,term_b,pmi,co_occurrence_count
ensuring,equitable,1.4781268776035248,9
ensuring,equity,1.5927467186741477,7
ensuring,facility,0.6999864842101867,7
ensuring,focus,0.47684293289597707,8
ensuring,gis-based,1.9729521600230744,5
ensuring,highlighting,1.6852700875712934,5
ensuring,identify,0.6889366480236018,6
ensuring,identifying,1.5888782418962275,6
ensuring,inclusive,1.6501787677600233,10
ensuring,infrastructure,1.034682521430144,15
ensuring,intervention,0.9371162774991365,6
ensuring,mobility,0.6168715774996802,10
ensuring,model,0.11505288829047418,13
ensuring,need,0.9461195537490953,22
ensuring,offer,0.7895986428998739,7
ensuring,policy,0.3226922530687188,16
ensuring,population,0.34386725020517744,12
ensuring,priority,1.7985987728782966,5
ensuring,public,0.5176649274162323,18
ensuring,remains,1.6162772160843417,6
ensuring,resident,0.4168602282942665,11
ensuring,spatial,0.15885551094886713,13
ensuring,transition,1.279804979463129,5
ensuring,walkable,0.2025838807763369,6
ensuring,walking,0.8115389701159342,12
ensuring,within,0.6607657710569055,20
environment,equitable,0.02485405646271009,19
environment,equity,0.15439954775000864,15
environment,evaluates,0.30676291700317126,13
environment,facility,0.42479012309172853,48
environment,focus,0.0681151791529963,48
environment,focused,0.13491266007651198,13
environment,general,0.17793004516020294,20
environment,gis-based,0.24246856629777397,8
environment,higher,0.1748951414650489,47
environment,highlighting,0.5144022817814158,14
environment,identify,0.02889446599971497,28
environment,inclusive,0.2826006677240915,23
environment,increasingly,0.2477736185274671,18
environment,inform,0.15149678809204734,8
environment,infrastructure,0.09643701090901995,53
environment,intervention,0.3121654152865196,29
environment,limitation,0.32024626734045847,14
environment,link,0.2780135037171854,15
environment,lower,0.09514385154091556,24
environment,mobility,0.06504298011602601,52
environment,model,0.050096673650317856,110
environment,need,0.02403772988676522,79
environment,objective,0.042245799174579005,29
environment,offer,0.10893717367325143,32
environment,older,0.4454094102944643,14
environment,priority,0.18589821480937976,9
environment,public,0.24708751215406863,124
environment,resident,0.22519697978911332,82
environment,risk,0.20202759673926343,15
environment,site,0.23996543607965545,19
environment,spatial,0.008539447357554112,101
environment,speed,0.24246856629777397,8
environment,station,0.062417158038358476,14
environment,strongly,0.003576658015424997,9
environment,targeted,0.3746403394062571,10
environment,vulnerability,0.6967238385753703,12
environment,walkable,0.6411539874205597,84
environment,walking,0.2692798237484307,63
equitable,equity,1.8186514314296855,16
equitable,evaluates,0.9509648345178405,5
equitable,facility,0.2327440164057793,8
equitable,focus,0.3615768882487478,13
equitable,gis-based,1.9599649644962631,9
equitable,higher,0.2270459952911415,10
equitable,highlighting,1.266817783936318,6
equitable,identify,0.5989884113606624,10
equitable,identifying,0.8057828246733428,5
equitable,inclusive,1.691258793503488,19
equitable,increasingly,0.5665531356075085,5
equitable,infrastructure,0.8169009132573194,22
equitable,intervention,1.0294895976301515,12
equitable,limitation,1.2268124493226187,7
equitable,lower,0.8193884767291212,10
equitable,mobility,0.8490068400058541,23
equitable,model,0.24516653640433644,27
equitable,need,0.43235707030979487,24
equitable,objective,0.06642280095826565,6
equitable,offer,0.5454997264096761,10
equitable,policy,0.16820549526820816,25
equitable,population,0.34922919334656266,22
equitable,proximity-based,1.6621305205804644,7
equitable,public,0.16201352502028712,23
equitable,reduced,1.0436742326221078,6
equitable,remains,1.1696540354826699,7
equitable,resident,0.36263007423340626,19
equitable,risk,0.8854502274072138,6
equitable,spatial,0.4896398545248804,33
equitable,targeted,1.463528078182372,6
equitable,threshold,0.8057828246733428,5
equitable,transition,0.6790311190341988,5
equitable,walkable,0.294957200907352,12
equitable,walking,0.670297439065444,19
equitable,within,0.3600965030783135,27
equitable,zone,0.8411499685106341,7
equity,facility,0.1286746565115727,5
equity,focus,0.24200334181857597,8
equity,general,0.7572833159339469,5
equity,gis-based,1.9204341257396278,6
equity,highlighting,1.6327520532878468,6
equity,identify,0.27177550015224616,5
equity,inclusive,1.4153391766826222,10
equity,infrastructure,0.7998429303527429,15
equity,intervention,0.8564273662489937,7
equity,lower,1.079962230422824,9
equity,mobility,0.5643535432162337,12
equity,model,0.4933177700994819,24
equity,need,0.32828771041558846,15
equity,objective,0.2500355135158402,5
equity,offer,0.8060734801033789,9
equity,policy,0.205635697647701,18
equity,population,0.457334353395992,17
equity,public,0.03151090805792518,14
equity,reduced,1.409608501973637,6
equity,remains,1.5355883048341992,7
equity,resident,0.49217556552070496,15
equity,show,0.1430633939636723,10
equity,spatial,0.6171631004314113,26
equity,targeted,1.6471407907399465,5
equity,threshold,1.5081893306460847,7
equity,walkable,0.12189496952619407,7
equity,walking,0.3943778222445785,10
equity,within,0.06925123604077198,14
equity,zone,1.0529335580349046,6
evaluates,facility,0.6064604261993631,6
evaluates,focus,0.06746392546667633,5
evaluates,higher,0.531769533597774,7
evaluates,inclusive,1.1999777658104673,6
evaluates,infrastructure,1.0953071432465786,15
evaluates,lower,1.1241120150357538,7
evaluates,mobility,0.4543526480019052,8
evaluates,model,0.38331687488515354,16
evaluates,need,0.11292629954343375,9
evaluates,population,0.22217031522765757,10
evaluates,public,0.17282444112450263,12
evaluates,resident,0.15903111899216685,8
evaluates,show,0.4385276068575084,10
evaluates,spatial,0.42711949754354633,16
evaluates,targeted,2.124926560427737,6
evaluates,walkable,0.6686736107009362,9
evaluates,walking,0.785152214942739,11
evaluates,within,0.616029877215514,18
facility,focus,0.04239028791456044,16
facility,focused,0.2522886124787497,5
facility,general,0.4523097463721052,9
facility,gis-based,0.8453523344817123,5
facility,higher,0.28800669508082866,18
facility,identifying,0.27895685956091093,5
facility,inclusive,0.4172184265608351,9
facility,infrastructure,0.4948693607909011,27
facility,intervention,0.3203420757237651,10
facility,limitation,0.5458358043829286,6
facility,lower,0.38787269142101416,11
facility,market,0.5168482675096762,6
facility,mobility,0.23120909668769557,21
facility,model,0.1360757719918833,41
facility,need,0.19321317764914409,32
facility,policy,0.06008986501396128,38
facility,poor,0.9305101428220189,7
facility,population,0.3689469346022008,38
facility,priority,0.6709989473369344,5
facility,public,0.5250450347138548,56
facility,reduced,0.33452671071572154,5
facility,resident,0.4177256545706953,34
facility,risk,0.17630270550082758,5
facility,show,0.038760519863981414,22
facility,site,0.44785539602272467,8
facility,spatial,0.04982526640207839,36
facility,station,0.44215737490808704,7
facility,strongly,0.6709989473369344,6
facility,targeted,0.7543805562759858,5
facility,threshold,0.6154290961821238,7
facility,vehicle,0.5458358043829287,9
facility,walking,0.41790831965477276,25
facility,within,0.429253970072179,49
facility,zone,0.44785539602272467,8
focus,focused,0.36561729778575286,8
focus,gis-based,0.48867739054298,5
focus,half,0.8739397913336248,7
focus,highlighting,0.38331687488515354,6
focus,identify,0.051959738930711166,14
focus,identifying,0.25875415224339143,7
focus,inclusive,0.8077578844523237,19
focus,increasingly,0.4715095869206144,11
focus,infrastructure,0.020411381195785023,24
focus,intervention,0.1459886885789873,12
focus,limitation,0.1891608604441961,6
focus,link,0.23208590516123018,7
focus,mobility,0.32651927649202045,33
focus,model,0.07316194658131404,55
focus,need,0.17746482068100478,45
focus,offer,0.3551459979184574,20
focus,older,0.13200244660424773,5
focus,policy,0.12627177189526242,58
focus,poor,0.4196845190560284,6
focus,population,0.08825789764139035,41
focus,priority,0.3143240033982021,5
focus,proximity-based,0.7786296115293,7
focus,public,0.03483869815059992,49
focus,reduced,0.1601733235709438,6
focus,resident,0.11820912447191173,36
focus,risk,0.001949318356049679,6
focus,share,0.1659039982799289,5
focus,site,0.4096341832025268,11
focus,station,0.21901382359387744,8
focus,strongly,0.13200244660424773,5
focus,surrounding,0.9121610041538227,8
focus,vehicle,0.07137782478781277,8
focus,walkable,0.22238650807251664,27
focus,walking,0.505919196977486,39
focus,within,0.24120173856923946,58
focus,zone,0.09118045208399228,8
focused,higher,0.35991927667111484,7
focused,identify,0.5777110129133773,6
focused,infrastructure,0.4126312625539289,9
focused,intervention,0.825890642388912,6
focused,mobility,0.1489709984507235,7
focused,model,0.3292496536148779,18
focused,need,0.14174673807892546,11
focused,objective,0.37364946948301697,5
focused,policy,0.1469280968209231,15
focused,public,0.0009741841978434143,12
focused,resident,0.3926459701736718,12
focused,show,0.043533798616639426,8
focused,walkable,0.3790403181178934,8
focused,walking,0.6133019580160799,11
focused,within,0.3263965846324714,16
general,identify,0.47762755435639487,8
general,inclusive,0.45804042108109017,5
general,increasingly,0.6683358299174509,5
general,infrastructure,0.13022624720299175,10
general,lower,0.5644962271003312,7
general,market,0.9631353701380958,5
general,mobility,0.4543526480019052,14
general,model,0.04684463826394065,20
general,need,0.18929927832800758,17
general,objective,0.3223561750954664,7
general,offer,0.1364567969536278,6
general,policy,0.26998818957815046,25
general,population,0.13255815653797037,16
general,public,0.34717782826928045,25
general,show,0.2843769270302499,15
general,site,0.6064604261993634,5
general,spatial,0.31379081223654326,25
general,targeted,1.3829892156983596,5
general,walkable,0.3967398952172944,12
general,zone,0.6064604261993634,5
gis-based,inclusive,2.2273270344570864,11
gis-based,infrastructure,0.6002298764487272,6
gis-based,mobility,1.281031221186373,12
gis-based,model,0.4298368905200462,11
gis-based,policy,0.33452671071572154,10
gis-based,population,0.2867088363652287,7
gis-based,public,0.3063558337490253,9
gis-based,resident,0.29256251161668945,6
gis-based,show,0.16659389137386652,5
gis-based,spatial,0.6406935978416055,13
gis-based,walking,1.0056949845568917,9
gis-based,within,0.7118209418571896,13
half,infrastructure,0.46669848382420465,5
half,model,0.026641930946421092,7
half,need,0.7836006242513204,11
half,policy,0.1601733235709438,8
half,population,0.7874841242777179,11
half,public,0.4605065135762836,10
half,resident,0.6290347482379023,8
half,show,0.5518562921645114,7
half,within,0.39288632590130423,9
higher,increasingly,0.14735783468744185,7
higher,infrastructure,0.14824475270566984,24
higher,limitation,0.13467267516012646,5
higher,link,0.811904400414172,11
higher,lower,1.2268717489935226,32
higher,market,0.44215737490808693,7
higher,model,0.14490585144015525,52
higher,need,0.05398376390998354,35
higher,objective,0.003902443976931524,12
higher,offer,0.05219645333588784,13
higher,older,0.7298394473598678,8
higher,policy,0.16395404641084987,53
higher,poor,0.36519633377195854,5
higher,population,0.08603814090307754,36
higher,reduced,0.44215737490808693,7
higher,remains,0.547517890565913,8
higher,resident,0.4467131914439475,44
higher,risk,0.41746476231771545,8
higher,share,0.29373736978981363,5
higher,show,0.05108100425202206,28
higher,speed,0.6165107620528647,5
higher,strongly,0.9529829986740777,10
higher,threshold,0.050115287132063355,5
higher,vehicle,0.316994231954081,9
higher,vulnerability,1.0017731628435096,7
higher,walkable,0.14542546693638808,22
higher,walking,0.3374867523441981,29
higher,within,0.06979221522626729,43
higher,zone,0.33679685925026065,9
highlighting,identifying,1.6007126995432306,5
highlighting,inclusive,1.4876598382622483,7
highlighting,infrastructure,0.8233734277629371,10
highlighting,mobility,0.8110275919406377,10
highlighting,model,0.22916619505789523,12
highlighting,need,0.6141824722932737,13
highlighting,objective,0.6790311190341988,5
highlighting,policy,0.04684463826394065,10
highlighting,population,0.13255815653797037,8
highlighting,public,0.2193444567593955,11
highlighting,resident,0.6110162427352239,11
highlighting,show,0.2153840555432985,7
highlighting,spatial,0.496112369030498,15
highlighting,walkable,0.3967398952172944,6
highlighting,walking,0.46669848382420465,7
highlighting,within,0.4241388694054087,13
identify,inclusive,0.15485416209334388,6
identify,increasingly,0.6528316433814856,8
identify,infrastructure,0.05018353952945523,15
identify,intervention,0.7258071838319295,13
identify,limitation,0.5066150912296473,5
identify,mobility,0.2742264817713863,19
identify,need,0.16641498449441994,27
identify,offer,0.3440961617318722,12
identify,population,0.24175744850296235,29
identify,priority,1.2841034202233432,8
identify,public,0.1085300904191055,32
identify,resident,0.25334179846340804,25
identify,risk,0.5017251059354554,6
identify,share,0.6656797858593347,5
identify,site,0.12095261041766249,5
identify,spatial,0.07514307438636841,32
identify,station,0.4311075387215021,6
identify,targeted,1.0798029567106135,6
identify,threshold,0.7585299398227973,7
identify,vehicle,0.5711536123672184,8
identify,walkable,0.3707644088140337,19
identify,walking,0.2865723175936856,19
identify,within,0.14627041840195248,32
identify,zone,0.12095261041766249,5
identifying,infrastructure,0.32151647397970684,8
identifying,intervention,1.5457060700310188,12
identifying,mobility,0.627624369275942,11
identifying,model,0.23813486504065567,16
identifying,need,0.409577041977975,14
identifying,objective,0.5826392733591329,6
identifying,offer,0.5508905750445526,6
