T1,T2,T3,T4,T5,T6,dominant_topic
0.12902076002313143,0.2713370139777266,0.5943867450596013,0.0017582132090309544,0.0017496844636242846,0.0017475832668853665,T3
0.3846431027458765,0.00209743814616722,0.19092253933661538,0.418146869791886,0.002098680861409484,0.0020913691180454307,T4
0.1796180043678409,0.0017332577227333885,0.0017361447066777064,0.10268623809113243,0.0017374616155290052,0.7124888934960867,T6
0.5206175340266459,0.001910997222548362,0.0019096085008505142,0.4717283331133686,0.0019137648301126322,0.0019197623064739489,T1
0.40049695149838704,0.002132530041878679,0.0021265939282515073,0.5614488356815955,0.03167014018660734,0.002124948663279971,T4
0.2966283662668078,0.0016615224885341143,0.0016707232992748062,0.6967247095829767,0.0016587067766552688,0.0016559715857512992,T4
0.32685715352447525,0.13394636367412927,0.001082197619624277,0.38367474790379175,0.0010787319406502954,0.1533608053373292,T4
0.1172317635314115,0.0015191756522956515,0.0015361882852067874,0.8766774398784661,0.0015160900781599651,0.0015193425744599047,T4
0.5960585167885593,0.015350155637833773,0.0013816377953562787,0.384460392978093,0.0013751109116247804,0.0013741858885329195,T1
0.09083316068850206,0.36065899008497704,0.16597885992035893,0.37799223958329087,0.002259689148342531,0.0022770605745286647,T4
0.5074629014933739,0.27281370314380504,0.08369193697336907,0.1336691213830638,0.0011789772025421253,0.0011833598038458212,T1
0.17161387664002006,0.003106780502385842,0.276815782068036,0.5422354776857257,0.0031315063974659656,0.003096576706366519,T4
0.16359862997179284,0.3325389515831326,0.002639895100842172,0.43155807349536746,0.0670449042113077,0.0026195456375571616,T4
0.34709444900371644,0.0013087774858207691,0.0013190782125772874,0.5041180085835735,0.0013085161602046063,0.1448511705541075,T4
0.8228323438940782,0.0015607947980679313,0.001555718947676114,0.17092943958639742,0.0015553761370090844,0.0015663266367713631,T1
0.47661298415314335,0.39984116397900676,0.0021903583561542505,0.11700270833355327,0.002172380216079367,0.0021804049620631726,T1
0.3634900539253884,0.14759130992562638,0.001796182837644423,0.44408677602153046,0.04124875909261176,0.001786918197198471,T4
